sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[4],[5.047],[0.],0.12232453158410295,74.07289493370675,0.5947996981932191,2.2950118096095337e-08,0.7618577075098814,[-6.22915]
21,[72],[-4.54815],[0.],0.16697462355402537,70.42256398503737,0.6194940959353895,5.1221464478557955e-09,0.7618577075098814,[-9.15312]
22,[13],[2.51208],[0.],-0.14949332258136838,97.31072433368611,0.40849468450231574,0.0003676457618535958,0.39591567852437415,[-8.1686]
23,[41],[1.06601],[11.09],-0.1618219862056971,98.45909070658969,0.43430017056251385,0.00015424202030916043,0.39591567852437415,[-9.04251]
24,[69],[2.72915],[0.],-0.1330398768233627,97.31351866213032,0.41424804638489904,0.0003638153754315149,0.39591567852437415,[-7.93546]
25,[93],[1.90754],[0.],0.28524181820990246,61.450032201135706,0.6075339875364234,3.106469901575922e-08,0.7618577075098814,[-6.51498]
26,[17],[2.27342],[0.],0.4657551999453061,45.9595836509171,0.7095090647857254,1.2635827265583727e-11,0.7618577075098814,[-7.23426]
27,[20],[2.81978],[0.],0.4672225850896269,45.84345348398531,0.7136121994719434,1.2231708666879792e-11,0.7618577075098814,[-7.21641]
28,[23],[1.68894],[0.],-0.24133563566009175,106.78812200335139,0.3659312114261985,0.0025145247917634696,0.39591567852437415,[-8.45125]
29,[16],[1.51107],[0.],0.4372129576194771,48.38026082018025,0.7079576330023959,4.2529714214494884e-11,0.7618577075098814,[-6.53161]
30,[63],[-5.35074],[24.95],-0.32838844027636416,114.05318745914649,0.35790046315813057,0.0036887694288511457,0.7618577075098814,[-12.15958]
31,[61],[3.40667],[15.29],-0.06978120876800209,89.30080389911386,0.45901738751786364,0.00015442925275125174,0.6818181818181818,[-8.95085]
32,[73],[1.76625],[17.25],0.22360071343844024,65.424491138994,0.6062905218702473,1.7661965415036102e-07,0.6818181818181818,[-7.93984]
33,[28],[3.32426],[0.],-0.2259890016487358,103.7362215769175,0.2475552316589847,0.05441407925165196,0.30698287220026355,[-7.52289]
34,[59],[3.08791],[17.51],-0.1270210123189699,95.3194267802784,0.3114887572528751,0.015408533556779149,0.30698287220026355,[-8.02549]
35,[21],[5.34371],[0.],0.012864369210986881,83.78401700330718,0.41296277125529973,0.0011517783251487291,0.5306324110671937,[-6.03422]
36,[3],[5.19528],[0.],0.20147287428333682,67.74303847934104,0.5412911914750788,1.1474871236904268e-05,0.8234519104084321,[-6.11033]
37,[27],[3.2146],[0.],0.19191618506237829,68.47616549609884,0.5437413401407567,1.2356308021553057e-05,0.8234519104084321,[-7.25736]
38,[83],[5.10011],[0.],0.1773979244437125,69.57721855855014,0.5395800056613794,1.776140013030982e-05,0.8234519104084321,[-6.08288]
39,[68],[5.051],[19.27],0.16118572269383025,70.76005686247277,0.5372878620610138,2.3420331558833153e-05,0.8234519104084321,[-6.06309]
40,[71],[5.50319],[15.85],0.19972925482515858,67.44336560282152,0.5550360744701589,1.3264419447113863e-05,0.8234519104084321,[-5.93407]
41,[6],[5.41829],[0.],0.16626477393660066,70.99526204628287,0.5077484117605868,0.00010409699143737839,0.8234519104084321,[-6.92757]
42,[66],[5.77326],[30.36],0.21178237693854962,66.97224690281833,0.5578632902454251,1.7338424749937786e-05,0.8234519104084321,[-5.83389]
