sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[11],[3.60171],[0.],0.4758851761360984,42.93013710726029,0.711337101989296,1.2254303684200726e-12,0.7223320158102767,[-7.62581]
21,[60],[1.49361],[26.45],-0.11192077351934082,91.34357736138556,0.3722838530185914,0.001181442107249287,0.5718050065876152,[-9.47026]
22,[14],[1.18671],[0.],0.20177326509741478,62.691842303454465,0.5368984646631734,1.1624572238788768e-06,0.5718050065876152,[-9.5972]
23,[72],[6.92351],[0.],0.13572170379963022,68.07946521861093,0.4457401281319212,9.798118404459679e-05,0.0,[-7.09284]
24,[84],[1.53117],[0.],0.24296097135537653,59.79319940109406,0.7138748963111164,4.0075254772256036e-12,0.630764163372859,[-8.35616]
25,[7],[2.94309],[0.],0.27596134997532085,57.32574983529802,0.7289418481535566,1.2371884610044716e-12,0.630764163372859,[-7.82826]
26,[5],[6.53549],[0.],-0.07819362900251137,85.54841697749116,0.27810213329555505,0.021660294629488527,0.0,[-6.94704]
27,[18],[3.27497],[0.],0.3606043314259456,50.82449285443098,0.70095775944579,3.9855831124700084e-11,0.8234519104084321,[-8.64774]
28,[91],[4.30808],[16.11],-0.08967272280536465,86.74320330427955,0.35951206064290575,0.0030298338887621602,0.0,[-8.59875]
29,[66],[6.80401],[30.36],0.14177669620925903,68.60098581279101,0.527541740519672,6.31849794190233e-06,0.8234519104084321,[-7.90571]
