sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[14],[2.80668],[0.],0.34859978636804445,50.34175907038048,0.7206017817476137,4.5429395613445027e-13,0.630764163372859,[-9.12978]
21,[16],[2.16128],[0.],0.40661626754748903,45.98073801081434,0.677362617477949,4.6862718338154807e-11,0.6818181818181818,[-9.31946]
22,[18],[3.6008],[0.],-0.016784221967549584,78.98120807325158,0.19025613345933162,0.10942523479852004,0.2658102766798419,[-7.95913]
23,[15],[6.64256],[0.],-0.032324702990355725,80.36214957250321,0.20052423016152748,0.09359460092670184,0.2658102766798419,[-6.09767]
24,[23],[1.4199],[0.],0.08543120036450191,71.32918278827641,0.4832609873686724,2.2598715299298704e-05,0.43544137022397894,[-10.21271]
25,[7],[2.84679],[0.],0.32571623646374914,52.67122253063142,0.6815429597392447,1.1487504214216865e-10,0.5306324110671937,[-8.35939]
26,[4],[4.91497],[0.],0.41230346422537667,45.96375511223982,0.7045773264176112,2.0152643752545166e-11,0.630764163372859,[-8.46405]
27,[43],[2.69713],[14.91],-0.21898901474757038,95.41838426830972,0.48518924116666695,3.164767849695049e-05,0.5306324110671937,[-8.80734]
28,[35],[5.14264],[0.],0.26257746298907714,58.15327197665678,0.7011321880930248,5.542927113391624e-11,0.5681818181818182,[-7.93761]
29,[85],[2.77312],[0.],0.17522409835348296,65.09932563086458,0.7010158815769455,7.91372538102015e-11,0.5681818181818182,[-7.4848]
30,[12],[5.62367],[0.],0.23352689176462593,60.524643884021444,0.6908699927318483,2.6499814742006585e-10,0.5681818181818182,[-7.43401]
31,[9],[-0.17049],[0.],0.14161037894346007,67.78104291851888,0.6915845697470943,3.4836206232143245e-10,0.5681818181818182,[-4.86847]
32,[39],[3.63049],[0.],0.11277703868726674,70.01937808740746,0.6833420097002466,9.367689076946584e-10,0.5681818181818182,[-4.55899]
33,[37],[5.11242],[13.22],0.1772203517658838,64.8606128981016,0.6730968412274407,2.8029362358826548e-09,0.5681818181818182,[-7.70293]
34,[76],[-1.33427],[0.],0.19104157458896187,64.61873745863959,0.6831736243482139,1.8090846039798682e-09,0.5681818181818182,[-4.26448]
35,[84],[-0.36019],[0.],0.15509234905603275,67.40378621073867,0.680408981330502,3.065012783142552e-09,0.5681818181818182,[-2.87262]
36,[41],[-0.12844],[11.09],0.13537478792425361,68.84100643392182,0.6736487376352019,6.833790510004289e-09,0.5681818181818182,[-2.69984]
37,[79],[5.2117],[0.],-0.20272943195319937,97.38701798194944,0.29685055280316425,0.024940168694831136,0.0,[-12.03083]
38,[10],[3.33739],[0.],0.34595152984173994,52.836488017722786,0.6762539631210734,1.0654741527159599e-08,0.630764163372859,[-7.53601]
39,[5],[4.94923],[0.],0.3307639616697351,53.89257234368676,0.6724829282839248,1.878245053882572e-08,0.630764163372859,[-7.21299]
40,[61],[4.8255],[15.29],-0.44253873252937903,115.68980940863258,0.16149495471697037,0.2433519695209787,0.0,[-11.13148]
41,[66],[5.08315],[30.36],-0.26565322933964475,102.74010324132668,0.25348947969189584,0.06703086685528599,0.0,[-11.15042]
