sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,42.0,12.103204727172852,16.17,0.39430376475605944,49.14120981340632,0.7038822671694774,2.6486258066336103e-12,0.532608695652174,12.103204727172852
21.0,44.0,16.557355880737305,10.49,0.47817293759106827,42.46501425195533,0.6953777661387293,8.68789992542012e-12,0.34552042160737817,16.557355880737305
22.0,35.0,12.114869117736816,0.0,0.3770407058678138,51.35164871985157,0.7073610581335625,3.761646160892234e-12,0.27799736495388666,12.114869117736816
23.0,36.0,12.202531814575195,8.07,0.4596728894190669,44.656817364961505,0.7697444826094146,4.361582889436716e-15,0.45202020202020204,12.202531814575195
24.0,66.0,12.371589660644531,30.36,0.4421312166013227,46.76500410930689,0.7395026666133107,2.641878863951863e-13,1.0,12.371589660644531
