sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,50.0,12.85084342956543,10.43,0.04062218085399494,78.29374453797863,0.4516148474097323,5.3729161233340766e-05,0.5120223978919631,12.85084342956543
21.0,36.0,10.91279411315918,8.07,0.3058467314801827,57.38802132856791,0.6772666899233608,4.7270164488793845e-11,0.4169960474308301,10.91279411315918
22.0,43.0,9.365238189697266,14.91,0.15914233220398855,70.4804415448639,0.6547703358539828,4.4019981826370376e-10,0.49110671936758893,9.365238189697266
23.0,41.0,13.074180603027344,11.09,0.4622715211894407,45.38630289352032,0.6990084867349002,1.2082021933968454e-11,0.3652832674571805,13.074180603027344
24.0,70.0,9.623770713806152,17.25,0.06569830730766224,79.88396576749606,0.5426596987807241,1.2164453583413737e-06,0.5681818181818182,9.623770713806152
25.0,53.0,16.35751724243164,23.86,0.1255903516363286,74.82083235412426,0.510056772117625,7.5758771026617935e-06,0.597167325428195,16.35751724243164
26.0,54.0,13.036417007446289,17.36,0.3141660118823172,57.034318296882994,0.6354824469062328,5.82726491076452e-09,0.5342555994729907,13.036417007446289
27.0,55.0,17.004016876220703,19.15,0.38306730706904113,51.24399078595066,0.6599102388060518,1.2468861250188544e-09,0.5154808959156785,17.004016876220703
28.0,56.0,17.230947494506836,12.15,0.3526516798629835,53.30629403398675,0.6352208897625568,1.0101448804682313e-08,0.40019762845849804,17.230947494506836
29.0,51.0,14.909027099609375,10.32,0.3296935567871925,55.83350867478208,0.6122877813727257,5.96428496196011e-08,0.3399209486166008,14.909027099609375
30.0,45.0,12.962862968444824,14.06,0.3552425085320262,54.4675111700096,0.6691190440225427,1.5045568091900234e-09,0.46310935441370227,12.962862968444824
31.0,86.0,13.319826126098633,12.67,0.3306413533802183,56.983529994156264,0.6412700785353791,1.4944402534032165e-08,0.4173254281949934,13.319826126098633
32.0,34.0,12.107598304748535,0.0,0.23783884223691198,65.58744588793787,0.5915203998093447,4.134065321302828e-07,0.0,12.107598304748535
33.0,89.0,15.226690292358398,16.74,0.16854405105257242,71.97610334559367,0.6039850148556903,2.558048611388652e-07,0.5513833992094861,15.226690292358398
34.0,80.0,15.802671432495117,24.6,0.0005210094669700904,86.50654810829586,0.4400639745962718,0.0004341905556521101,0.8102766798418973,15.802671432495117
35.0,66.0,12.13674545288086,30.36,0.10645724237847642,74.0447496556916,0.5000427657206925,5.5178311369834124e-05,0.8173583662714097,12.13674545288086
