sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[61],[17.43792],[15.29],0.46385145825313245,42.47840598578026,0.7566514066397388,6.331545862260533e-15,0.630764163372859,[-39.71094]
21,[91],[8.16806],[16.11],0.09728853067035637,71.94056200938198,0.7473468164478154,3.0957263992951574e-14,0.7518115942028986,[-15.54778]
22,[63],[15.26478],[24.95],0.47340776403944973,42.12129152544968,0.7417978517357736,9.04210091498659e-14,0.8218050065876152,[-27.7496]
23,[29],[11.75582],[0.],0.40864748864619116,45.656819775322184,0.6686022675437635,1.8695399731130116e-10,0.8712121212121212,[-30.86033]
24,[81],[9.63553],[23.13],0.44613870373808173,42.836556629178425,0.7857655012470499,7.894074872617264e-16,0.6818181818181818,[-27.6551]
25,[64],[18.48947],[20.7],0.4438917119247009,41.83387239532237,0.7579510414060038,4.694390656471628e-14,0.6818181818181818,[-24.78314]
26,[60],[16.12919],[26.45],0.35753292761429556,47.513797546402714,0.68578259733596,1.0976411020625122e-10,0.630764163372859,[-22.59878]
27,[69],[8.25267],[0.],0.40291034467473885,41.70221758568481,0.7153674630029772,1.0331297757543122e-11,0.630764163372859,[-23.9348]
28,[67],[18.60064],[19.15],0.34174124917840976,46.08375865256531,0.7327968389804979,2.6639181621417342e-12,0.630764163372859,[-26.26867]
29,[79],[9.36115],[0.],0.31334676837621867,47.412575386415234,0.6799238982759239,4.706794107197425e-10,1.0,[-29.29274]
30,[58],[12.57509],[16.88],0.4660842338274296,36.95859431062422,0.7505449876064724,9.303200583121569e-13,0.6673254281949935,[-22.41]
31,[59],[14.42823],[17.51],0.23604767275745564,52.67742318096148,0.7063667703378382,9.955359588490134e-11,1.0,[-24.79551]
32,[65],[18.26395],[16.91],0.511198895357585,33.45001261858729,0.8015280531937079,5.052699128913769e-15,0.5569828722002635,[-24.86852]
33,[71],[11.81136],[15.85],0.2884883070345895,48.40914671536508,0.6970305433220646,4.3781490038504774e-10,1.0,[-22.40665]
34,[66],[17.12439],[30.36],0.44928269541467747,37.39705921687319,0.7950045919280307,3.329245539091765e-14,1.0,[-22.72025]
