sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[16.97854],[23.13],0.4989449098610842,40.95945176948611,0.7097404538900781,1.4483093930520893e-12,0.630764163372859,[-33.01271]
21,[61],[17.06993],[15.29],0.5428098240063528,36.4874041387484,0.7476349228270317,2.989192775986192e-14,0.630764163372859,[-25.99285]
22,[82],[8.41541],[0.],0.5234936279866048,38.20896315909301,0.7274813320559952,4.561851387501196e-13,0.630764163372859,[-29.59586]
23,[63],[16.47164],[24.95],0.5041173889716264,39.87096491468943,0.7195340005119467,1.5556162990187488e-12,0.630764163372859,[-26.46829]
24,[60],[15.08402],[26.45],0.4565694708100938,42.082211514810865,0.675913089885595,1.3618988253045476e-10,0.630764163372859,[-23.52832]
25,[91],[16.39428],[16.11],0.5065678871136985,36.256482417345765,0.7233516555271013,2.2155760550581205e-12,0.8234519104084321,[-32.15622]
26,[62],[18.17902],[25.],0.4840106591961778,37.91239184826687,0.7030394712045572,2.3265070251123664e-11,0.8234519104084321,[-26.51096]
27,[78],[17.94383],[0.],0.4066060115782164,41.48604824221586,0.6755599674819736,3.579342660768711e-10,0.0,[-25.36281]
28,[71],[15.93627],[15.85],0.5768314304495623,29.695754191106246,0.7697201320911161,4.280960969770289e-14,0.630764163372859,[-27.6619]
29,[73],[13.76966],[17.25],0.4997421615743469,35.07570349447744,0.7071903841558608,4.559140897316e-11,0.630764163372859,[-20.55564]
30,[67],[18.85771],[19.15],0.6645239169340809,23.349587094692005,0.8195115740600205,1.2465463957982196e-16,0.630764163372859,[-24.83958]
31,[59],[19.24337],[17.51],0.4785837746560321,35.63060510852358,0.7217087544150007,2.4946397446107735e-11,0.5767457180500659,[-30.3219]
32,[90],[15.03154],[20.26],0.5674591511454603,29.225418310015094,0.7543241718941835,1.4538087344619945e-12,1.0,[-27.99154]
33,[3],[11.13037],[0.],0.4789786780165939,34.17448612577695,0.7097691334677475,1.5114348004974633e-10,0.5569828722002635,[-29.36344]
34,[92],[9.73922],[0.],0.40188645813852863,39.46536663728043,0.6622016178627632,8.306665978722996e-09,0.3316864295125165,[-21.3368]
35,[72],[7.95331],[0.],0.4965983517320952,33.40769420150827,0.7136211789525115,2.244833497438881e-10,1.0,[-26.63518]
36,[32],[16.75184],[10.07],0.46739225328736345,35.541971350717226,0.7039340215946028,7.089342021306301e-10,1.0,[-27.17293]
37,[88],[13.14482],[15.48],0.538054354176088,31.27739258352748,0.7375332960208864,6.005220495700376e-11,1.0,[-24.63185]
38,[58],[15.4187],[16.88],0.6120890276267483,26.191250099593585,0.7834816118218809,9.496479018537496e-13,1.0,[-25.92289]
39,[65],[17.52781],[16.91],0.40677230678516507,39.610867550435984,0.6584607342517268,4.6537585540498506e-08,1.0,[-23.47527]
40,[70],[15.43741],[17.25],0.5277708626222535,31.124987725788905,0.7292298994629995,4.0174633035664396e-10,1.0,[-20.22504]
41,[29],[3.57306],[0.],0.4255780055869317,37.21910193699627,0.661832399246845,6.810128217233694e-08,1.0,[-20.16394]
42,[48],[7.69737],[0.],0.5591825900816729,28.80466515622563,0.7494042734521565,1.643854584753018e-10,1.0,[-28.28756]
43,[69],[4.84396],[0.],0.4314957952416595,37.45716379118037,0.6675723746271203,8.764898500927745e-08,1.0,[-22.4571]
44,[35],[12.66421],[0.],0.4710024868972392,35.13724694013299,0.6963546994070884,1.96166943588143e-08,1.0,[-24.35833]
45,[41],[10.84834],[11.09],0.5503292445761395,30.103963779167113,0.7505295130462329,5.321286228648068e-10,1.0,[-26.0058]
46,[66],[17.6802],[30.36],0.4706846995548397,35.93144658118667,0.6937057850488934,4.594227601367382e-08,1.0,[-19.53536]
