sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[11.5176],[23.13],0.5597813572561101,36.06581657183718,0.7661080174852989,1.822258587904688e-15,0.5681818181818182,[-20.35285]
21,[58],[11.07987],[16.88],0.5586275409434127,35.298342856599334,0.7536493843414378,1.4233744637154043e-14,0.6200592885375494,[-27.70615]
22,[82],[7.64865],[0.],0.5738875222207009,34.08281761045341,0.7695309918082756,2.844635968402771e-15,1.0,[-27.42547]
23,[53],[16.31945],[23.86],0.5097817378445657,39.32321547319807,0.739633079128377,1.7397880084541147e-13,0.6200592885375494,[-28.76126]
24,[52],[20.64166],[21.93],0.5253025149867634,36.89929736960204,0.7261666637888903,1.1297995984064134e-12,0.7223320158102767,[-30.72838]
25,[28],[9.02123],[0.],0.48407811175353244,39.17204178655833,0.6963229040014519,3.0715382312054495e-11,0.39591567852437415,[-22.52595]
26,[50],[18.69506],[10.43],0.5845816866527545,31.64672152709874,0.7679529479865829,2.1448335370897185e-14,0.5718050065876152,[-24.85768]
27,[65],[15.33385],[16.91],0.5186903566010316,37.15983996893724,0.7228341934372671,4.965762165664814e-12,0.5718050065876152,[-26.12251]
28,[51],[17.59011],[10.32],0.5964160644113552,31.101537883785532,0.7780578102704313,1.5131916849688502e-14,0.5718050065876152,[-25.71486]
29,[89],[17.7803],[16.74],0.5702572315464596,33.57481623707866,0.7635272717398203,1.4067122923403367e-13,0.5718050065876152,[-23.8591]
30,[54],[18.96659],[17.36],0.6220232551427873,29.47877039241348,0.802001831341428,1.6635567908015223e-15,0.5718050065876152,[-26.68865]
31,[73],[13.97991],[17.25],0.5373813979393158,35.90479270791766,0.7349913518957717,6.974695303148965e-12,0.40019762845849804,[-19.99937]
32,[67],[14.80599],[19.15],0.6105829823753999,30.06473070842326,0.804840113494422,3.2099072189805064e-15,0.40019762845849804,[-28.77341]
33,[3],[6.15926],[0.],0.6028169739782012,30.194106123189158,0.7846466021268008,7.318578653516048e-14,0.40019762845849804,[-26.21216]
34,[87],[16.00456],[12.02],0.5819895905751462,31.976961647104904,0.7684542963058136,7.630201418626272e-13,0.40019762845849804,[-23.75781]
35,[90],[12.16381],[20.26],0.5226750332960494,36.92100398305819,0.7425841498257124,1.6698555920735096e-11,0.40019762845849804,[-24.95061]
36,[74],[6.14872],[9.32],0.5115840510964884,36.89078790886637,0.7161257617559124,2.6240264433935627e-10,0.40019762845849804,[-23.04407]
37,[48],[7.47552],[0.],0.6323778815214386,28.206458372973938,0.8033881162415898,5.463715718591008e-14,0.40019762845849804,[-24.85558]
38,[88],[14.74557],[15.48],0.5654683697601487,33.594050201369136,0.7520830680567975,2.365590105813337e-11,0.40019762845849804,[-22.02856]
39,[44],[13.42346],[10.49],0.56750241907482,33.426569843017994,0.756443601506384,2.40408249936984e-11,0.40019762845849804,[-19.31686]
40,[60],[17.31122],[26.45],0.5604563502245643,34.470456168632914,0.7527338062628267,5.22579123468107e-11,0.7009222661396575,[-19.60869]
41,[69],[6.79297],[0.],0.4990831051554828,36.17683358333123,0.7072408513214761,3.2221516567509264e-09,0.8234519104084321,[-25.8179]
42,[62],[19.24577],[25.],0.4554728740697853,39.68775904533891,0.6823945724624542,2.5265017578876438e-08,0.8234519104084321,[-24.18326]
43,[63],[22.28284],[24.95],0.5485176400530543,30.361216726184985,0.7423746859366692,4.5133757748177957e-10,0.8218050065876152,[-31.41837]
44,[64],[19.32688],[20.7],0.2815458005675475,43.92352873381173,0.5998770903535177,4.1438302589062764e-06,0.6818181818181818,[-25.20167]
45,[78],[11.09574],[0.],0.2849826954107303,41.142213217865155,0.5769167355625313,1.4311645864000766e-05,0.5306324110671937,[-24.74814]
46,[91],[21.26597],[16.11],0.4037192604350368,34.69014257618505,0.6514646624970555,5.314286494162922e-07,0.5306324110671937,[-26.52939]
47,[56],[18.27227],[12.15],0.3847023977414009,34.97976144263475,0.6242170753431235,2.7522632087509403e-06,0.40019762845849804,[-22.30618]
48,[86],[15.14779],[12.67],0.3871470514619283,34.90493301397596,0.6336663699505097,2.278496487677673e-06,1.0,[-21.39587]
49,[66],[17.11541],[30.36],0.23180712281532057,43.65974924154453,0.5220986114488346,0.00023462564676106695,1.0,[-19.65161]
