sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[62],[9.52027],[25.],0.33264644225530904,54.71581854958738,0.6810202629581105,2.4443188516180115e-11,0.4183135704874835,[-19.02551]
21,[61],[18.28562],[15.29],0.5525442042630286,35.46494994896338,0.7523288538273483,1.678240842580342e-14,0.5927206851119894,[-36.31972]
22,[80],[15.41134],[24.6],0.5725776639153726,34.03767533083128,0.7733730919248485,1.6958648659098846e-15,0.8712121212121212,[-32.08457]
23,[59],[11.36495],[17.51],0.5020110551826076,38.25914660350176,0.7153890185724806,2.387458617463951e-12,0.8712121212121212,[-33.51862]
24,[83],[6.44574],[0.],0.5439273637214079,34.91382056793914,0.7445485248223757,1.489532157231281e-13,0.8712121212121212,[-26.44914]
25,[60],[15.46379],[26.45],0.51997479935105,36.867912758763964,0.7469592563488899,1.707982031201391e-13,0.8712121212121212,[-27.90291]
26,[58],[12.94402],[16.88],0.5435607990051963,33.19078012551517,0.7415230459544728,4.741314980371402e-13,0.5306324110671937,[-29.35873]
27,[64],[17.76076],[20.7],0.5230186323305209,34.56342540396074,0.7255394357749527,3.7857844337240285e-12,0.5306324110671937,[-25.79982]
28,[91],[19.89834],[16.11],0.5307091022583938,33.23244695057347,0.7353177500415573,2.0538810841002476e-12,0.5306324110671937,[-26.05155]
29,[71],[11.92841],[15.85],0.4705781538204652,37.40110639348019,0.7104318248551509,3.393701640803588e-11,0.6673254281949935,[-17.86272]
30,[78],[17.12003],[0.],0.5169477288176927,34.05765604393513,0.7280266969671584,9.341060363852807e-12,0.0,[-21.56582]
31,[44],[12.10511],[10.49],0.5359023407175234,32.88866315190646,0.7645254453147118,3.0603627120800273e-13,0.5681818181818182,[-19.82401]
32,[65],[15.46491],[16.91],0.6164300765368897,27.54239362824311,0.8238975209064521,1.9719832517297716e-16,0.8173583662714097,[-24.02186]
33,[79],[11.89208],[0.],0.541588470200258,32.69224974928154,0.7780569092483199,1.6093859644648292e-13,0.8173583662714097,[-23.18426]
34,[90],[8.69452],[20.26],0.5803249664863397,30.104891167557152,0.829646531482172,2.5945858796344246e-16,0.8173583662714097,[-19.19567]
35,[32],[10.90367],[10.07],0.6350624443005882,25.4923675784087,0.8536883856182226,8.661481428876429e-18,0.8173583662714097,[-22.87358]
36,[48],[10.45896],[0.],0.5484350966167899,31.993857736248565,0.7566197233984281,6.4353011526815605e-12,0.8173583662714097,[-25.85199]
37,[69],[8.14481],[0.],0.566510609195078,30.91775664225411,0.7755500164591049,1.4050891457298583e-12,0.8173583662714097,[-24.80568]
38,[28],[8.39491],[0.],0.6384875821378636,25.950705301918756,0.844487406460208,2.8865974862032683e-16,0.8173583662714097,[-26.08951]
39,[89],[12.86555],[16.74],0.6586003196007355,24.659677377945734,0.8657174000412363,1.4713427081916177e-17,0.8173583662714097,[-21.12654]
40,[68],[16.01299],[19.27],0.6475162811970003,25.292059667748887,0.8687890957261097,1.6910086260185347e-17,0.8173583662714097,[-21.9997]
41,[66],[16.49199],[30.36],0.7301587685674722,18.914219075682443,0.8962610081331971,1.2148712784810585e-19,0.5681818181818182,[-25.41496]
