sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,80.0,15.85877513885498,24.6,0.45819338693764833,45.9687269094319,0.7680397985670236,1.4027793764465593e-15,0.8102766798418973,74.0
21.0,61.0,13.710489273071289,15.29,0.567047737217311,35.64877573816201,0.7858554809047803,1.804965909500142e-16,0.5681818181818182,69.80000000000001
22.0,62.0,13.516369819641113,25.0,0.5897356409587762,33.95346688679304,0.8264470001125045,3.928620040468492e-19,0.8173583662714097,62.800000000000004
23.0,90.0,13.782536506652832,20.26,0.5945617805516052,32.35859139294357,0.7950280562292232,1.2473326095227397e-16,0.8218050065876152,64.0
24.0,32.0,13.433560371398926,10.07,0.4978915381622566,39.51492071406191,0.7365576302254421,3.6689260670066995e-13,0.8712121212121212,64.0
25.0,63.0,18.847631454467773,24.95,0.5505175900543049,35.846044514972284,0.7705299178722073,9.81899965913169e-15,0.8218050065876152,62.400000000000006
26.0,78.0,17.19888687133789,0.0,0.4483133514748662,42.15855573278961,0.6910927004965487,6.888244554195442e-11,0.8712121212121212,63.60000000000001
27.0,73.0,19.18166160583496,17.25,0.5738750999181698,32.70362011290067,0.7666607287544626,3.952351747141989e-14,0.8712121212121212,59.2
28.0,60.0,18.71426773071289,26.45,0.441664371241961,42.6712420205577,0.6674640128312935,9.32230435069323e-10,0.8712121212121212,64.2
29.0,59.0,15.95860481262207,17.51,0.5464363731630257,32.593498279225,0.74215149471397,1.5029776181782067e-12,0.6818181818181818,56.400000000000006
30.0,64.0,18.12637710571289,20.7,0.45557792914998474,38.77692794502563,0.6762623144399504,8.644708450263502e-10,0.6818181818181818,57.800000000000004
31.0,87.0,14.905130386352539,12.02,0.4798929710986951,36.017494255669675,0.7015598660679065,1.5085699259813232e-10,0.8173583662714097,56.6
32.0,66.0,17.667917251586914,30.36,0.48137761407973534,36.2442874503358,0.7087529973448685,1.1536974550613651e-10,0.8173583662714097,52.0
