sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,80.0,15.155001640319824,24.6,0.4777045493322385,44.31333313205977,0.7764219984376183,4.375111954981936e-16,0.8173583662714097,72.4
21.0,61.0,16.052265167236328,15.29,0.6099943344097591,32.1126038697193,0.8016352830598241,1.59851466191057e-17,0.5036231884057971,62.00000000000001
22.0,63.0,13.291682243347168,24.95,0.5323892679176481,38.69945111676603,0.7846344931995082,3.5064931667151305e-16,0.8173583662714097,64.0
23.0,62.0,19.19021224975586,25.0,0.584877864072288,33.14152647499339,0.7864006213160779,4.42660249598474e-16,0.8234519104084321,68.4
24.0,60.0,19.262493133544922,26.45,0.48708339862856453,39.332627338155966,0.7056664245261485,9.003095273209917e-12,0.8712121212121212,70.0
25.0,78.0,18.24666976928711,0.0,0.5336361168383168,33.830102282555686,0.7394758445167915,3.964696160164136e-13,0.0,69.0
26.0,73.0,17.436527252197266,17.25,0.38540498955686997,44.75375952924124,0.6266577005695206,1.0874755829219882e-08,0.6818181818181818,63.400000000000006
27.0,64.0,17.79503631591797,20.7,0.5590678353914553,31.936027398263644,0.7536832584747548,1.8356451202344146e-13,0.6818181818181818,64.6
28.0,71.0,14.374470710754395,15.85,0.588414663755906,29.1133942722342,0.791050968192469,2.7279873316012e-15,0.8173583662714097,60.400000000000006
29.0,87.0,14.169024467468262,12.02,0.47109302169993994,37.344240256034446,0.7210105473998624,1.2584296003189924e-11,0.5681818181818182,58.400000000000006
30.0,90.0,15.314474105834961,20.26,0.482105392101256,36.92171212943745,0.6973781595003054,1.5299179484538734e-10,0.6673254281949935,57.2
31.0,32.0,15.669281005859375,10.07,0.46526570363143616,37.16733488467934,0.6875968018196777,4.822752967850035e-10,0.8173583662714097,57.800000000000004
32.0,59.0,16.895427703857422,17.51,0.5509758725619027,31.62450562812376,0.7520540757338029,1.848042631896002e-12,0.5767457180500659,59.0
33.0,58.0,15.898141860961914,16.88,0.5490172010123424,31.378811650123872,0.7526137654044076,2.6676528547563102e-12,0.8173583662714097,53.0
34.0,70.0,13.644338607788086,17.25,0.4218380912975369,39.814004809374026,0.6510942866721139,1.7753315871126357e-08,0.8173583662714097,54.800000000000004
35.0,88.0,14.579397201538086,15.48,0.44794417097873973,37.495478930090776,0.6719641731830706,5.648600500085673e-09,0.8173583662714097,52.00000000000001
36.0,36.0,13.970701217651367,8.07,0.48915333549344064,34.489063109909864,0.7042051323037211,6.938150826473984e-10,0.8173583662714097,49.8
37.0,28.0,12.136626243591309,0.0,0.4408891267455042,38.35986123853707,0.6683571121619464,1.3402303782161882e-08,0.8173583662714097,49.8
38.0,42.0,12.163914680480957,16.17,0.5209279011050152,33.16310388464924,0.7674593809820256,5.215810854123656e-12,0.8173583662714097,50.400000000000006
39.0,89.0,12.286170959472656,16.74,0.6117199205361619,26.608364058849936,0.8085821860438097,8.278215324605084e-14,0.8173583662714097,48.2
40.0,66.0,16.667369842529297,30.36,0.5830794384256601,28.14360484898459,0.7874195663257956,1.6380901457138217e-12,0.8173583662714097,46.400000000000006
