sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[80],[17.2806],[24.6],0.42421222542731174,46.03381901089304,0.7380181894117415,6.289797911719321e-14,0.8712121212121212,[-29.02585]
21,[63],[22.62396],[24.95],0.39026249663513013,46.89782027448374,0.7580365406478424,8.173320016518765e-15,0.8218050065876152,[-28.33182]
22,[64],[16.90254],[20.7],0.4558812173980499,39.99578689648302,0.7276086974579344,4.498666512954644e-13,0.630764163372859,[-21.26596]
23,[82],[12.58122],[0.],0.317524643778594,49.008160006307556,0.720546158290827,1.3994919603691531e-12,0.8712121212121212,[-26.54757]
24,[60],[23.19806],[26.45],0.3759171773298319,45.052187049529365,0.7397111457413331,2.580738428767317e-13,0.8712121212121212,[-25.15564]
25,[91],[20.71217],[16.11],0.34855524699730056,43.999973976613944,0.7236104625234284,2.1572832705358897e-12,0.5036231884057971,[-25.10414]
26,[61],[22.24167],[15.29],0.3624252251902593,42.81531855696988,0.7414935809859861,4.756706496885891e-13,0.5036231884057971,[-25.27038]
27,[27],[17.39529],[0.],0.3554466300550081,43.14872854735018,0.7265860907524567,3.405596732703577e-12,0.5681818181818182,[-22.54665]
28,[89],[16.17898],[16.74],0.3127095575078679,46.29897114383873,0.695179762319832,9.388212727926585e-11,0.5767457180500659,[-22.94103]
29,[78],[14.94256],[0.],0.5285288249628977,31.447139158964344,0.772780934051291,4.66375876577792e-14,0.630764163372859,[-25.36043]
30,[67],[19.58195],[19.15],0.4842340815771037,34.63006738382165,0.7597674405214387,3.366468304552864e-13,0.630764163372859,[-23.76588]
31,[66],[18.22783],[30.36],0.5144520839410638,31.813889500101357,0.7638039610762125,3.3209910186001593e-13,1.0,[-19.50805]
