sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[38],[10.82906],[13.98],0.5588664984736478,36.263709875865764,0.8063980709383209,4.326602015695159e-18,0.7184892402283708,[-16.49703]
21,[32],[16.74248],[10.07],0.6354763489257917,30.177229026520674,0.8147276262759673,1.8025613208656346e-18,0.2658102766798419,[-20.6894]
22,[60],[10.98919],[26.45],0.48713418581877654,43.00416155171618,0.8067721104580543,1.1802439401259465e-17,0.8388230127360563,[-13.90529]
23,[65],[13.08856],[16.91],0.5995707612627763,32.01414454929828,0.7981798642770265,7.734640777348539e-17,0.8226284584980238,[-22.29268]
24,[64],[14.98483],[20.7],0.5960101778776157,32.22199331301154,0.7978686440212438,1.3551868402422698e-16,0.7076745718050066,[-16.88655]
25,[81],[14.96961],[23.13],0.6088165042606897,30.60207732505524,0.7954756062332696,3.221432636028255e-16,0.8234519104084321,[-24.70302]
26,[59],[14.34651],[17.51],0.6295247423390554,27.9678633812522,0.8154087403412468,2.553335387052616e-17,0.7162933684672815,[-21.21138]
27,[62],[19.88765],[25.],0.5700427143232736,32.188781673331476,0.7916540858810157,1.5232418725475679e-15,0.8234519104084321,[-23.24989]
28,[82],[12.30594],[0.],0.5107899487721559,34.629455263141416,0.7674693644158548,5.626511948827419e-14,0.5036231884057971,[-21.63099]
29,[63],[21.83838],[24.95],0.4951880074196092,35.969495080458195,0.7433060129047845,1.330407881849051e-12,0.8218050065876152,[-25.2972]
30,[61],[19.00737],[15.29],0.49218331451998787,33.978497644782394,0.73903795319751,3.114105074381098e-12,0.5036231884057971,[-21.35199]
31,[73],[15.70177],[17.25],0.44468864486037485,36.99302639160844,0.7478962677841462,1.8761752748209565e-12,0.630764163372859,[-19.46148]
32,[48],[14.99719],[0.],0.47691221100484127,34.318238262879206,0.7318916569262127,1.3984915630389438e-11,0.630764163372859,[-21.19402]
33,[70],[15.97692],[17.25],0.6734527460015307,21.592520864584955,0.8448717371153637,1.1388252708922806e-17,0.630764163372859,[-20.3918]
34,[41],[10.8322],[11.09],0.6137590101501287,25.120210808925446,0.810550323732521,4.262857458374979e-15,0.630764163372859,[-23.28468]
35,[88],[13.89271],[15.48],0.6725223394331976,21.49519217977441,0.8379277230834591,1.2760856774177147e-16,0.630764163372859,[-17.72532]
36,[67],[16.78876],[19.15],0.6018358837209274,25.90464011530803,0.8295174984174242,8.63391471421582e-16,0.630764163372859,[-19.44621]
37,[47],[10.19095],[0.],0.5529412466365187,28.09486315156703,0.8019307142361901,6.558169105048035e-14,1.0,[-21.27377]
38,[71],[17.72837],[15.85],0.5356135266140971,29.4771826496145,0.7893702039993333,4.895725986964178e-13,0.2658102766798419,[-21.02502]
39,[78],[15.43602],[0.],0.4773228902967773,32.70088065236916,0.7247041878115658,3.9659121065337677e-10,1.0,[-25.91661]
40,[37],[15.17895],[13.22],0.6228747183442478,23.8468117698169,0.8174927596242915,4.624146559621121e-14,1.0,[-18.71748]
41,[87],[13.7424],[12.02],0.595943669409303,25.530912280509078,0.8139851509961898,1.2587885480398144e-13,1.0,[-19.38155]
42,[66],[17.75754],[30.36],0.6398261359044469,22.851654917595354,0.806175475940456,5.542152889167836e-13,1.0,[-18.79544]
