sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[62],[19.52861],[25.],0.35928966045780086,54.04939258121223,0.6385096549065694,9.334475143724161e-10,0.8234519104084321,[19.52861]
21,[60],[23.88658],[26.45],0.302628978349344,56.77618665283593,0.623661995719683,3.771782019693375e-09,0.8712121212121212,[23.88658]
22,[64],[21.61588],[20.7],0.30270991459849894,54.06267625876625,0.6012863598337915,2.3346942536647695e-08,0.6818181818181818,[21.61588]
23,[91],[21.59499],[16.11],0.15731952132542348,64.10083567263659,0.5442951790513482,9.276469850001672e-07,0.5306324110671937,[21.59499]
24,[61],[17.9614],[15.29],0.37525116919009416,47.47250968502579,0.6374657151757119,2.95604424535919e-09,0.5036231884057971,[17.9614]
25,[78],[22.77828],[0.],0.21725932898014433,59.54958776306676,0.5500294311782954,9.805336967592507e-07,0.0,[22.77828]
26,[66],[16.02697],[30.36],0.4289500402683346,43.679613939213134,0.6760278339369314,2.5194267851758554e-10,0.8173583662714097,[16.02697]
