sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[83],[19.59936],[0.],0.40928453545140553,45.13384860424609,0.7003799244339588,3.773454609282873e-12,0.0,[19.59936]
21,[63],[21.88896],[24.95],0.5560750740668339,34.042274833762654,0.781119254641533,3.5917850476709185e-16,0.7252964426877471,[21.88896]
22,[62],[25.80724],[25.],0.44934330607399053,40.4617949891049,0.7620588338405626,7.56392923950942e-15,0.8234519104084321,[25.80724]
23,[61],[24.99612],[15.29],0.45352738726680897,38.27277203613456,0.7260396845980994,7.818601467483455e-13,0.5927206851119894,[24.99612]
24,[91],[14.93187],[16.11],0.5339897444269385,32.64461262303131,0.7472650795329182,1.0880604757618641e-13,0.5306324110671937,[14.93187]
25,[89],[15.3526],[16.74],0.5719294343104879,29.89063933353461,0.7689266111028704,1.2051698979302778e-14,0.5513833992094861,[15.3526]
26,[54],[19.16662],[17.36],0.4105707054897797,40.89275545013406,0.7050520461718385,1.9275163923832828e-11,0.5718050065876152,[19.16662]
27,[56],[18.08628],[12.15],0.49299047516171624,34.81823772693707,0.724592565204199,4.1644334445885055e-12,0.40019762845849804,[18.08628]
28,[64],[17.32647],[20.7],0.5260365358481118,32.80820502948892,0.7583704136360081,1.6476742451369165e-13,0.6818181818181818,[17.32647]
29,[65],[17.35679],[16.91],0.4449479256564448,37.239536903529675,0.6831431994234203,3.619915199769992e-10,0.5569828722002635,[17.35679]
30,[59],[16.0519],[17.51],0.5315455881691629,31.064892948937764,0.7627442458640203,2.401317119891265e-13,0.5767457180500659,[16.0519]
31,[71],[17.79276],[15.85],0.37955630662593465,40.47460241158354,0.6987295499382535,1.919522507113372e-10,0.5220685111989459,[17.79276]
32,[87],[18.18007],[12.02],0.46593693417451953,34.52287346868248,0.7390757736657257,6.945623453892014e-12,0.39591567852437415,[18.18007]
33,[66],[17.51181],[30.36],0.4040106124058779,38.75698002163232,0.7127803456633265,1.1657004265306977e-10,1.0,[17.51181]
