sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[71],[19.74771],[15.85],0.38195961045773996,47.22162030111357,0.6927745779862992,7.999297275051163e-12,0.5451251646903821,[19.74771]
21,[62],[21.56507],[25.],0.344584149241529,50.11856670964962,0.6692503015309562,9.635646634020984e-11,0.8234519104084321,[21.56507]
22,[91],[25.81661],[16.11],0.14817599629574818,62.29195799827241,0.6447428207290902,9.834975745961855e-10,0.5306324110671937,[25.81661]
23,[63],[18.17531],[24.95],0.3184373621448212,49.748024624543596,0.671532731792846,1.4559790294252364e-10,0.8218050065876152,[18.17531]
24,[61],[23.15092],[15.29],0.11301493174761812,61.500586157281084,0.6095059605534702,2.1458833563262775e-08,0.5927206851119894,[23.15092]
25,[69],[16.45262],[0.],0.33393359155362234,46.12750949483055,0.6644846876803114,4.801745156694636e-10,0.0,[16.45262]
26,[54],[19.76526],[17.36],0.5727137954854891,29.751617318089327,0.7613986051109743,4.796289066041041e-14,0.5718050065876152,[19.76526]
27,[64],[19.85594],[20.7],0.37836774390755445,42.85168050265978,0.6804768440902913,2.3804427268692136e-10,0.6818181818181818,[19.85594]
28,[89],[17.95547],[16.74],0.4718633191668222,35.32030923317688,0.7486461112878051,4.936944675419032e-13,0.5513833992094861,[17.95547]
29,[56],[15.95395],[12.15],0.487387344057701,33.93422737764438,0.7341061011805051,3.4549316483407616e-12,0.40019762845849804,[15.95395]
30,[87],[18.07221],[12.02],0.4205339472508237,38.62529845994885,0.7183867126818252,2.3414129304542487e-11,0.39591567852437415,[18.07221]
31,[66],[16.70458],[30.36],0.4344363672310083,37.96978395711267,0.7006566991410065,1.6296124932566317e-10,1.0,[16.70458]
