sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[9.78885],[23.13],-0.012062246354195727,82.35698705128125,0.5251697391729566,1.556099910012665e-06,0.4983530961791831,[-20.40831]
21,[38],[17.36813],[13.98],0.14233656529675343,68.30810768445716,0.4953478585516668,8.369897397384863e-06,0.46047430830039526,[-22.95793]
22,[37],[13.05751],[13.22],0.01785972652561485,78.91084778435092,0.4491386461397072,7.576808602221021e-05,0.4983530961791831,[-19.08106]
23,[36],[12.0537],[8.07],0.03603842927729384,78.24007749833056,0.4744021693371796,2.921283391895604e-05,0.4983530961791831,[-16.82368]
24,[67],[8.67017],[19.15],0.40619553680742615,48.88330742430719,0.7925072970121357,3.000902339036194e-16,0.5681818181818182,[-14.61464]
25,[66],[11.79836],[30.36],0.13048533094701664,71.16339640853546,0.6101106084675749,2.618350705246855e-08,1.0,[-18.46396]
