sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[80],[17.4817],[24.6],0.5307469843984907,39.81303144989624,0.8111568293231289,1.9307449703287948e-18,0.8173583662714097,[-24.43593]
21,[73],[14.08289],[17.25],0.5460276838196787,37.3795420003827,0.7620991334104761,4.838495914486713e-15,0.8712121212121212,[-17.86803]
22,[62],[11.3232],[25.],0.44892748722602893,45.35905150079005,0.7324289009472223,2.638260701781338e-13,0.39591567852437415,[-16.1617]
23,[63],[16.37245],[24.95],0.5746490381732507,33.748358880234036,0.8011495473409946,4.8922886965004875e-17,0.8712121212121212,[-24.32673]
24,[60],[22.3431],[26.45],0.554224828760753,33.965749471693044,0.7573856741256262,3.2577154215259776e-14,0.8712121212121212,[-26.12784]
25,[78],[18.95999],[0.],0.47027054291856707,38.15536087838277,0.7058167905719038,1.2615187919931964e-11,0.5036231884057971,[-27.53144]
26,[90],[16.35579],[20.26],0.5691204543117037,31.154652842934304,0.7577570570310775,7.418314721877914e-14,0.5927206851119894,[-20.67463]
27,[64],[22.00528],[20.7],0.4128909433662181,41.60160026969935,0.6774801441147275,3.055107276217584e-10,0.5927206851119894,[-24.43053]
28,[61],[21.63732],[15.29],0.4779256622087086,36.08061363531337,0.7051690620290586,3.8488736811708634e-11,0.5036231884057971,[-23.92199]
29,[32],[14.73899],[10.07],0.5330025677743501,32.26333554164003,0.7408118658708295,1.7300666928284443e-12,0.3316864295125165,[-17.11597]
30,[48],[9.36364],[0.],0.5219586274900037,33.462309436305475,0.7452325745991237,1.6380870993134852e-12,0.8173583662714097,[-16.62502]
31,[28],[13.26864],[0.],0.4294959794446557,40.14673293981035,0.6618141740352146,3.5100753434177344e-09,0.8173583662714097,[-22.48644]
32,[87],[19.13812],[12.02],0.46551757498366375,37.80408726336147,0.7005747824826088,2.3180816649491768e-10,0.39591567852437415,[-21.39569]
33,[59],[16.61415],[17.51],0.5037927069277279,35.46298304061717,0.7159299100769024,8.85235815451692e-11,0.5767457180500659,[-18.8074]
34,[58],[15.56542],[16.88],0.43236629714316543,40.16244583332494,0.7067692130392503,2.781262365186086e-10,0.5559947299077733,[-17.2312]
35,[66],[16.04693],[30.36],0.49740204308141944,35.27114015443757,0.7434960077566515,1.5301319745353858e-11,0.8173583662714097,[-16.66833]
