sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[80],[13.84088],[24.6],0.5636503625876533,37.02139626141745,0.795634341285957,2.4788036170716472e-17,0.5220685111989459,[-22.48716]
21,[61],[12.40089],[15.29],0.5003033451055733,41.1444298106886,0.7716300838211924,1.3562545497991009e-15,0.5681818181818182,[-18.76837]
22,[63],[13.04904],[24.95],0.5149118112263664,40.14588494401731,0.780656458214901,6.183992778610359e-16,0.8173583662714097,[-18.50034]
23,[62],[19.9631],[25.],0.5655090560450056,34.6878469635183,0.7738307157414717,2.533480406401628e-15,0.8234519104084321,[-25.13186]
24,[60],[21.3624],[26.45],0.5360640698261238,35.57658106896684,0.7379103432760508,3.156924453844318e-13,0.8712121212121212,[-27.32762]
25,[78],[21.52556],[0.],0.4738961842185502,38.16364547457647,0.6945969637759374,3.5976346483940575e-11,0.0,[-28.51115]
26,[90],[17.69708],[20.26],0.4833640575039456,37.62054742026059,0.6953487510947342,4.707455095038941e-11,0.6673254281949935,[-23.84944]
27,[73],[19.61346],[17.25],0.4817960784633343,36.99500369609727,0.7097842051597367,1.7601148177960315e-11,0.5681818181818182,[-24.12706]
28,[64],[17.86906],[20.7],0.4439856829608003,39.429268205912486,0.6816445917524149,2.9716403935995834e-10,0.6818181818181818,[-21.90267]
29,[32],[17.70649],[10.07],0.4813456179854616,35.83214639388313,0.6947667193555105,1.3635752904438984e-10,0.3316864295125165,[-21.34231]
30,[87],[15.09403],[12.02],0.5490741589918278,31.564255506621905,0.7494011520920463,1.052087667433686e-12,0.5767457180500659,[-19.11454]
31,[59],[13.36327],[17.51],0.5418998908367105,32.37189721363063,0.7693677193526721,1.7548627736316394e-13,0.8173583662714097,[-18.85019]
32,[88],[15.19982],[15.48],0.507554521921918,34.414895973703935,0.7194118326376465,4.479679991954253e-11,0.8173583662714097,[-19.1178]
33,[58],[17.26017],[16.88],0.505371864946565,34.471415396241404,0.7180297965007484,7.353158515778617e-11,0.5559947299077733,[-18.24419]
34,[66],[15.05242],[30.36],0.480441675772051,35.83911219199615,0.7049534880906141,3.2331865750174234e-10,0.8173583662714097,[-15.90688]
