sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[64],[8.74975],[20.7],0.2247952200854506,63.55845950671377,0.6071219092026342,9.772057267786945e-09,0.4183135704874835,[-15.17223]
21,[61],[19.30683],[15.29],0.3336771425113323,53.9666114115246,0.5976652951115069,2.3702563179858245e-08,0.5036231884057971,[-27.28317]
22,[80],[19.05675],[24.6],0.5379596258941013,37.61158879646128,0.743599433032419,7.320650569736862e-14,0.8102766798418973,[-26.58517]
23,[62],[18.83854],[25.],0.47021641678680604,41.66692000891258,0.6982289640125949,1.3015954314320887e-11,0.5681818181818182,[-27.05438]
24,[91],[18.28522],[16.11],0.5154617189960313,36.585700282703435,0.7236139064467011,1.4777977145805552e-12,0.8712121212121212,[-26.18332]
25,[60],[13.53307],[26.45],0.4211834621238708,43.72080929662794,0.6667381069667069,3.9962870943603977e-10,0.8712121212121212,[-15.70176]
26,[78],[19.87695],[0.],0.21080069743655927,56.24746164880555,0.48717220114978926,2.51909870945943e-05,0.0,[-26.11091]
27,[59],[14.55753],[17.51],0.6575195976600794,24.50496629794272,0.8306295163487548,3.493651940805403e-18,0.5767457180500659,[-24.06931]
28,[65],[14.54699],[16.91],0.5599740874314237,31.256117653376087,0.796225123973313,1.332786936669471e-15,0.8173583662714097,[-17.92337]
29,[83],[9.51204],[0.],0.5238485124444461,33.63346108834331,0.7443604104524739,1.1894996677588205e-12,0.8173583662714097,[-21.40003]
30,[70],[13.42066],[17.25],0.6512862957431294,24.745784727620485,0.851780404703324,4.618301404878206e-19,0.8173583662714097,[-19.27831]
31,[58],[14.03475],[16.88],0.54062047187288,32.35407349906353,0.7594413886208046,5.410610062560418e-13,0.5220685111989459,[-17.92565]
32,[69],[11.7389],[0.],0.5340562290851893,32.591832572775914,0.7476569964541985,2.920184735704945e-12,0.8173583662714097,[-21.73008]
33,[90],[12.89018],[20.26],0.6455722565928099,24.92613694028707,0.8314076851060709,1.0854421860989516e-16,0.8173583662714097,[-19.01099]
34,[89],[16.12896],[16.74],0.6191830105849165,26.075837375163434,0.7952855648410225,3.212899027578811e-14,0.5513833992094861,[-22.00424]
35,[32],[14.47773],[10.07],0.6361520398092468,24.70054089188934,0.8154111076756132,3.756042049440265e-15,0.8173583662714097,[-19.56914]
36,[66],[16.44245],[30.36],0.6014498490059081,27.433862890126235,0.8006454695993992,4.5697050386566467e-14,0.8173583662714097,[-18.22385]
