sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[21.54989],[23.13],0.48742812755209197,41.900907307626746,0.6984940395195902,4.55616348729425e-12,0.7618577075098814,[-29.30614]
21,[63],[14.83862],[24.95],0.480989183104488,41.421181868771455,0.6992833260519494,5.931180937970999e-12,0.5154808959156785,[-24.43648]
22,[61],[17.30824],[15.29],0.4799476753417209,39.99812851239037,0.6939975057187862,1.3884515267342147e-11,0.630764163372859,[-26.50577]
23,[60],[16.73019],[26.45],0.3981571840020173,46.465176208241715,0.648881860371268,9.373564252748701e-10,0.630764163372859,[-25.59654]
24,[62],[19.95608],[25.],0.4736740762138115,38.54778206960381,0.7067871506425805,8.074342201025184e-12,0.8234519104084321,[-28.79609]
25,[91],[20.45152],[16.11],0.28750456030216165,49.72353282534591,0.6695916010881501,3.1600312376315784e-10,0.5306324110671937,[-27.10715]
26,[78],[18.7801],[0.],0.3872719785401816,42.66822113831075,0.6723435570021722,3.4202485694564186e-10,0.630764163372859,[-25.5547]
27,[48],[9.95945],[0.],0.5409378447853092,32.094485432965534,0.761578885847383,7.295286707808985e-14,0.630764163372859,[-21.79403]
28,[67],[19.33165],[19.15],0.6278302210180091,26.116926135957424,0.7964363739058875,1.293809864534919e-15,0.630764163372859,[-24.49547]
29,[82],[11.08117],[0.],0.3926477951900105,41.94660852906457,0.6449187958843995,6.698491171980029e-09,1.0,[-26.67466]
30,[73],[19.3232],[17.25],0.3610204811100516,44.30521941210525,0.6593962325393099,3.1232555034754126e-09,0.5681818181818182,[-22.49938]
31,[59],[20.32354],[17.51],0.48799345211837286,35.23746046148941,0.7144662317871633,4.8485849100607425e-11,0.5767457180500659,[-27.90781]
32,[66],[17.42745],[30.36],0.47126132476119287,36.03340967451328,0.7006184033973422,2.3096135952115536e-10,1.0,[-22.03949]
