sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[15.43138],[23.13],0.4898684710690232,40.41710926131312,0.8282441894215464,8.729777934157939e-20,0.7618577075098814,[-31.40704]
21,[64],[11.06409],[20.7],0.3802967032255735,47.955810115191575,0.7792431643012755,4.695110566279058e-16,0.5220685111989459,[-17.95547]
22,[60],[13.59653],[26.45],0.36932182692842663,48.14100801281389,0.7000220621216954,7.774859672116078e-12,0.630764163372859,[-27.64339]
23,[91],[21.63162],[16.11],0.4189543425080722,42.22422692319385,0.6540685167829362,6.204898531449225e-10,0.6627140974967061,[-29.00169]
24,[61],[22.43557],[15.29],0.46590080936401557,38.85565289886368,0.696251272315211,2.2035022701350028e-11,0.6627140974967061,[-25.02486]
25,[63],[19.5675],[24.95],0.3885886899207065,44.62904998543398,0.6777947299139984,1.585824131058301e-10,0.8218050065876152,[-22.22565]
26,[67],[17.96498],[19.15],0.36881541974167875,43.96565765803215,0.7089756613739121,1.3296333146290958e-11,0.630764163372859,[-22.14654]
27,[71],[16.30942],[15.85],0.41112741629818406,40.42070282164569,0.6944639917208258,7.137319852977738e-11,1.0,[-21.54236]
28,[65],[17.95295],[16.91],0.2647692886332569,50.41059627950892,0.6284280731263742,1.6117403710380487e-08,1.0,[-21.65386]
29,[66],[16.3059],[30.36],0.443895019994462,37.89666060312834,0.7480273434639526,8.024476105362286e-13,1.0,[-19.97304]
