sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[17.86769],[23.13],0.542309003601676,37.41459304825686,0.7389048253912897,5.66384092541963e-14,0.630764163372859,[-27.90887]
21,[61],[18.02389],[15.29],0.5465210743139356,36.191216913074705,0.7459198647665524,3.6795009168618565e-14,0.8218050065876152,[-25.1382]
22,[63],[15.20126],[24.95],0.4796392067698576,41.72545750848428,0.6941060651299062,1.3741907287278852e-11,0.5154808959156785,[-26.75721]
23,[60],[20.26597],[26.45],0.47760550723532647,40.33138140275977,0.7381258885779911,2.064597116353361e-13,0.8234519104084321,[-32.95607]
24,[91],[20.8115],[16.11],0.43528824902829955,41.35913608816378,0.6717609154211367,1.9409543204499765e-10,0.8234519104084321,[-29.15944]
25,[62],[21.41479],[25.],0.44275165285354323,40.79382982545446,0.6898180144826757,5.54187912456739e-11,0.8234519104084321,[-26.48179]
26,[78],[20.50818],[0.],0.4180246314742122,40.52671471127852,0.6813056613872696,1.6135527058854944e-10,0.0,[-26.20701]
27,[59],[16.9105],[17.51],0.6932323808713468,21.447093321873997,0.8451906420571171,2.3936047576082324e-19,0.630764163372859,[-22.93683]
28,[66],[17.91476],[30.36],0.5736157192616447,29.56462191303853,0.764520016527943,8.012750356072853e-14,1.0,[-21.91142]
