sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[80],[12.81342],[24.6],0.32721794588730635,57.081131476543916,0.7182279091630376,5.880173369616451e-13,0.8173583662714097,[-25.45069]
21,[60],[14.72275],[26.45],0.5977092744611163,33.124141133029234,0.7988047959070445,2.508343503199533e-17,0.5036231884057971,[-18.12799]
22,[62],[21.37267],[25.],0.43909115868125725,44.17432038883349,0.6658688095725469,1.744611013646074e-10,0.8234519104084321,[-34.31013]
23,[63],[16.70778],[24.95],0.5417960673017946,34.67432057355101,0.7773943023626593,1.562873334223158e-15,0.8218050065876152,[-34.10402]
24,[78],[20.09981],[0.],0.37423446877127287,45.31146680184649,0.6187306041330914,1.1400185983268844e-08,0.5927206851119894,[-32.16091]
25,[64],[23.53304],[20.7],0.5916958362815898,29.66630345666753,0.7768825019058946,4.288713285551667e-15,0.5036231884057971,[-25.63291]
26,[73],[16.10772],[17.25],0.6301272739690844,26.30623277027014,0.8092398435902445,6.801529425945371e-17,0.5036231884057971,[-23.83339]
27,[90],[15.37317],[20.26],0.5648729785246753,30.756226466038072,0.7583190412867342,1.07237366194103e-13,0.5036231884057971,[-23.33233]
28,[61],[22.14106],[15.29],0.5489694240560332,31.170771613089197,0.7553893667051141,2.319114083640288e-13,0.5036231884057971,[-24.74375]
29,[59],[18.25466],[17.51],0.47234718545178545,36.45381886604037,0.7014113392007426,7.64229677547074e-11,0.3316864295125165,[-21.18883]
30,[32],[17.56659],[10.07],0.473293354250221,36.00213231532213,0.6931895454653069,2.1823784303975667e-10,0.3316864295125165,[-19.5187]
31,[87],[15.49834],[12.02],0.5519910227417157,31.024692742521434,0.7505182038774992,1.423006705469605e-12,0.8173583662714097,[-18.4002]
32,[28],[11.76528],[0.],0.49192418812185434,35.50723276165219,0.7093872181255634,1.0918399479275203e-10,0.8173583662714097,[-21.74697]
33,[66],[16.55851],[30.36],0.5229366026105815,33.54928785234168,0.7486371915618829,4.01331917775061e-12,0.5559947299077733,[-17.83312]
