sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[20.88795],[23.13],0.5061558637789595,40.369982218085454,0.7136767404011275,9.573219044848023e-13,0.7618577075098814,[-29.93935]
21,[67],[14.33017],[19.15],0.4418313434359441,44.54628821665223,0.6669849399857947,1.1737323276209477e-10,0.5154808959156785,[-23.92368]
22,[63],[13.32967],[24.95],0.3544997794160283,51.11889992702001,0.6023360265445337,2.1747827593076957e-08,0.8388230127360563,[-15.53149]
23,[60],[16.50747],[26.45],0.430917202650296,43.34811455600538,0.6816213174446009,6.022797386468513e-11,0.5036231884057971,[-29.90743]
24,[62],[20.28321],[25.],0.48725095954571274,37.0010823258512,0.7102790082482027,5.732660832151126e-12,0.5036231884057971,[-24.69525]
25,[91],[22.07184],[16.11],0.3559421345631405,44.22525630135793,0.643284104912257,2.5092550973512554e-09,0.5306324110671937,[-28.61867]
26,[82],[14.76811],[0.],0.19609601163006596,55.054429583564435,0.5931668701381622,9.809076783031268e-08,0.5036231884057971,[-28.87567]
27,[78],[20.71171],[0.],0.4240100741815248,39.60245721420974,0.7049771406101584,2.7571723915939665e-11,0.5036231884057971,[-25.57215]
28,[59],[18.4687],[17.51],0.5709282972510719,29.61120103730041,0.7565039331620935,2.0420531209536178e-13,0.5036231884057971,[-23.82174]
29,[61],[19.97313],[15.29],0.5940066152275232,27.78222222153486,0.7750071550068222,3.548302307305545e-14,0.5036231884057971,[-22.5256]
30,[90],[16.03315],[20.26],0.564579300208456,29.79737810711602,0.7584564379433485,3.9005328597391e-13,1.0,[-21.74863]
31,[70],[14.14497],[17.25],0.5316276953749924,31.226436352095103,0.7495451421587225,1.577387735589845e-12,0.3316864295125165,[-22.64195]
32,[71],[16.71137],[15.85],0.3779718193908971,41.016747832148425,0.681316326144499,1.0970653721942439e-09,1.0,[-23.21692]
33,[73],[19.84543],[17.25],0.37458872417732036,41.02156297009921,0.65763391209756,8.514900286319005e-09,0.5681818181818182,[-21.47163]
34,[48],[9.62904],[0.],0.5708130529012914,27.769384169028392,0.7738342313939718,4.186374785407163e-13,1.0,[-21.69113]
35,[65],[17.29746],[16.91],0.3392496614161048,43.03125266979592,0.6253378835137198,1.1906924314934464e-07,1.0,[-20.9424]
36,[32],[17.83653],[10.07],0.3877436389350756,39.36533679815822,0.6591519685238086,1.8457293590042e-08,0.3316864295125165,[-19.43619]
37,[88],[14.75056],[15.48],0.4377517508014085,36.63220745803573,0.6760848177401921,7.873151837321138e-09,1.0,[-20.14924]
38,[66],[17.44012],[30.36],0.40366302406267107,38.5952953849333,0.6633047454445334,2.5367352604506544e-08,1.0,[-20.09345]
