sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,63.0,19.82183265686035,24.95,0.45873771045167766,42.88356209142094,0.7384646689495665,5.966703193853054e-14,0.8218050065876152,73.50000000000001
21.0,64.0,10.283917427062988,20.7,0.16300161674924618,64.11827550464783,0.6939571732842513,9.96697259590743e-12,0.6818181818181818,68.3
22.0,60.0,17.034963607788086,26.45,0.379230946342318,46.88827475692699,0.6173562164959127,7.656092117779042e-09,0.5036231884057971,67.6
23.0,61.0,19.274131774902344,15.29,0.4761700469257346,37.63476492488738,0.7028391397087461,8.350758000341243e-12,0.5036231884057971,65.3
24.0,81.0,15.569439888000488,23.13,0.4281220662680014,41.22789262395929,0.6543576035012743,8.073426460971083e-10,0.5306324110671937,65.8
25.0,91.0,21.41093635559082,16.11,0.4927160839426564,35.359793479546866,0.7206820832417101,2.911876539662625e-12,0.5306324110671937,65.7
26.0,59.0,15.346463203430176,17.51,0.33804583643618047,46.10893714901113,0.6539938256514694,1.4728620016050286e-09,0.630764163372859,65.60000000000001
27.0,67.0,19.771591186523438,19.15,0.3193885466678267,47.08384151872709,0.5796314815621244,2.752330782973282e-07,0.630764163372859,62.2
28.0,65.0,17.54871368408203,16.91,0.3067321313674103,47.20243496238152,0.6235148492278674,2.244040015961051e-08,1.0,63.3
29.0,71.0,14.093716621398926,15.85,0.37416101771494426,42.340604479643424,0.714851171939294,2.2544361013403358e-11,1.0,63.2
30.0,58.0,11.040292739868164,16.88,0.3868447960720216,41.373032283639056,0.738997632411706,3.1269686530788696e-12,1.0,62.6
31.0,73.0,16.239904403686523,17.25,0.2610778887016283,49.46107554753962,0.5403350062102625,4.854771582626617e-06,0.5681818181818182,58.400000000000006
32.0,87.0,12.67540168762207,12.02,0.45528964912749903,36.061163268209135,0.7007589981959591,2.2825199251741742e-10,1.0,59.8
33.0,90.0,12.558460235595703,20.26,0.34153155416712044,43.979757259188084,0.5883107719917041,6.16446781894171e-07,1.0,56.2
34.0,36.0,15.71489143371582,8.07,0.31649428354871234,44.210583792021204,0.5736321109508387,1.6594149447633827e-06,1.0,55.300000000000004
35.0,32.0,13.160609245300293,10.07,0.3295861001124414,44.06007970736515,0.5808635624876182,1.4131783807697444e-06,1.0,56.1
36.0,66.0,15.819145202636719,30.36,0.2022392315804099,53.124837229409785,0.45928823665109547,0.00028722218147880996,1.0,55.300000000000004
