sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,38.0,11.600967407226562,13.98,0.03799044038320121,78.28392880969264,0.5389926720695631,7.258510298930874e-07,0.46047430830039526,73.7
21.0,81.0,12.433551788330078,23.13,0.28847626594000597,58.430074900590974,0.7225697393387054,5.331515696539108e-13,0.7618577075098814,71.8
22.0,42.0,14.959810256958008,16.17,0.19640415830966873,64.56555224992199,0.5352372143721758,1.2723327547975242e-06,0.532608695652174,69.8
23.0,36.0,13.365338325500488,8.07,0.3394402900850513,53.27203043020211,0.6628982826273325,3.0173467173751497e-10,0.2658102766798419,68.1
24.0,43.0,10.54382038116455,14.91,0.3859815062976787,50.224843173722505,0.7691285682031817,7.452641020562439e-15,0.4183135704874835,66.6
25.0,73.0,13.89954948425293,17.25,0.34679581526072445,53.80266462035859,0.6456858597635773,2.0940631582118408e-09,0.5681818181818182,66.8
26.0,46.0,13.813104629516602,13.58,0.2375742840589673,62.82090518699156,0.5635515802000618,5.62697387630812e-07,0.3652832674571805,64.0
27.0,45.0,12.324610710144043,14.06,0.16396857811986498,69.54965315127917,0.5339119283042124,3.2739505243090082e-06,0.3652832674571805,63.3
28.0,41.0,12.335409164428711,11.09,0.4140398501587912,49.16857726159556,0.7166412468563174,1.3192884152809144e-11,0.3652832674571805,62.4
29.0,37.0,13.527105331420898,13.22,0.287758089818807,60.58148642007889,0.601804300334833,1.1435367948935819e-07,0.43544137022397894,62.8
30.0,33.0,12.451410293579102,13.18,0.3328539335282732,57.34398916171359,0.6454170341417527,8.529324611631485e-09,0.34552042160737817,60.7
31.0,49.0,14.121145248413086,16.68,0.18180484937450192,71.07843556396271,0.5405545007006449,4.803629998666855e-06,0.549407114624506,59.900000000000006
32.0,50.0,12.890558242797852,10.43,-0.028801881115633865,89.49687742095776,0.40293704605400865,0.001166299479963544,0.5420666290231507,58.900000000000006
33.0,34.0,12.835134506225586,0.0,0.12361173830557759,77.37861783015505,0.5088329331242669,2.8236489410878765e-05,0.34552042160737817,56.3
34.0,44.0,12.438844680786133,10.49,0.13404200103538744,76.87372819370599,0.534511786209788,1.0872386825607685e-05,0.34552042160737817,55.1
35.0,51.0,12.157380104064941,10.32,0.09193277362299901,81.86286508822774,0.5308647162650059,1.522970155804815e-05,0.5751537110232764,55.4
36.0,67.0,12.797245979309082,19.15,0.14532313883413883,78.27753795655514,0.5742825853545046,2.4343944665576827e-06,0.630764163372859,58.0
37.0,52.0,11.791731834411621,21.93,0.2777294205502856,65.61646412860252,0.6754717214823615,8.217310533884989e-09,0.6222002635046113,52.900000000000006
38.0,53.0,15.454038619995117,23.86,0.3047878749750015,61.64897516717877,0.6419593152759129,9.699031969884769e-08,0.597167325428195,55.4
39.0,54.0,19.584009170532227,17.36,0.40430540676774607,50.733179286344836,0.6645286659339135,3.161125935457075e-08,0.5342555994729907,52.5
40.0,66.0,13.904062271118164,30.36,0.2722721850584635,61.6306083017889,0.596958102679352,1.8929224980226175e-06,0.5154808959156785,51.3
