sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[62],[19.38784],[25.],0.40752047124353064,49.980711516176314,0.6604717803980513,1.529288727619374e-10,0.8234519104084321,[73.6]
21,[60],[21.39247],[26.45],0.34387533124766434,53.41813110105693,0.634793092913857,1.6285265994450914e-09,0.8712121212121212,[73.]
22,[64],[21.93409],[20.7],0.30294447141562897,54.04449047133822,0.6037008278255496,1.9823668135189224e-08,0.5927206851119894,[69.4]
23,[91],[21.08201],[16.11],0.20266197074473946,60.651736075842884,0.5568816009782838,4.5732775103366975e-07,0.5036231884057971,[69.5]
24,[78],[17.66692],[0.],0.3458678475442797,49.70524699099377,0.6320521563759357,4.40698503472809e-09,0.5036231884057971,[68.9]
25,[61],[18.98511],[15.29],0.45840188347172606,41.35999350707931,0.6824715173105145,1.0597825070007435e-10,0.5036231884057971,[67.6]
26,[89],[15.81367],[16.74],0.44729780870738645,42.27619305036403,0.695074336756148,4.825378698552251e-11,0.5513833992094861,[61.3]
27,[27],[18.20306],[0.],0.28319555951343456,54.61343705092048,0.5927386609784945,1.2597001024444777e-07,0.0,[65.1]
28,[88],[14.73816],[15.48],0.47751928236217833,40.0351150232432,0.7160712057815005,1.3930937301243195e-11,0.8173583662714097,[61.]
29,[68],[18.28366],[19.27],0.5260615522429251,36.334693168945805,0.732068534915195,4.245523041326145e-12,0.8173583662714097,[63.1]
30,[66],[17.53448],[30.36],0.5234559543087799,35.93155608532157,0.7326540926335746,5.926049141576239e-12,1.0,[61.3]
