sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[82],[15.64976],[0.],0.42418012350022793,45.54091344818387,0.6534160901911626,2.778937560344034e-10,0.0,[69.6]
21,[63],[21.01786],[24.95],0.6248671769090237,29.759238663664025,0.7952176496908061,4.3948432758293715e-17,0.8218050065876152,[70.2]
22,[61],[16.04698],[15.29],0.5147711098116305,37.04031664562894,0.7201636855560902,1.0035984994663603e-12,0.5927206851119894,[67.7]
23,[50],[17.64288],[10.43],0.5928625689680456,31.178195390097322,0.7861523346637662,4.586963392800138e-16,0.34173254281949933,[67.2]
24,[60],[20.89541],[26.45],0.42443463702563733,44.63677285806432,0.6537012878979503,8.503924412271319e-10,0.8712121212121212,[69.6]
25,[67],[11.33695],[19.15],0.40566818259829873,43.625425909770186,0.678696513098094,1.468090084867805e-10,0.630764163372859,[66.4]
26,[81],[17.92956],[23.13],0.6137355290259747,27.951466086408484,0.7988804256799842,3.2625715887616925e-16,0.7618577075098814,[68.]
27,[64],[18.86462],[20.7],0.5245406258895097,33.05948294014788,0.7261569922872665,3.5568213495928976e-12,0.5306324110671937,[63.2]
28,[91],[19.62903],[16.11],0.36171709193718216,43.16197162984748,0.6077494432050692,6.249495501330549e-08,0.5306324110671937,[64.9]
29,[55],[16.49037],[19.15],0.4218489469562767,38.882091365495214,0.6562241747262649,2.951090526243617e-09,0.6056214317083882,[61.]
30,[56],[18.44165],[12.15],0.4901760074313999,33.52056096336892,0.7028460894867811,9.534419554892369e-11,0.40019762845849804,[59.3]
31,[90],[16.70027],[20.26],0.31506480735161335,45.366374065772284,0.5712613542529594,1.0112635091141854e-06,0.6673254281949935,[59.4]
32,[53],[17.9691],[23.86],0.3871740093673972,39.25155954188625,0.6395623687578302,2.1994209755378214e-08,0.5513833992094861,[57.8]
33,[89],[18.22973],[16.74],0.2174721789383014,46.75784635461287,0.5228494876573025,1.540840694126912e-05,0.39591567852437415,[55.9]
34,[87],[18.12341],[12.02],0.13489120566057522,50.75130453572113,0.4548051551336984,0.0002615011446464812,0.39591567852437415,[55.4]
35,[59],[15.42035],[17.51],0.3927852799617991,35.77627281200232,0.6370082014283116,5.824536199770022e-08,0.5767457180500659,[55.1]
36,[66],[16.73993],[30.36],0.3715040380596394,36.04007608176272,0.6131551313453282,3.109066853909385e-07,0.8173583662714097,[53.7]
