sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[36],[13.03302],[8.07],0.5500438640377132,36.988981147302944,0.7936136342352572,3.400382526401968e-17,0.2658102766798419,[67.8]
21,[87],[17.06196],[12.02],0.6891086180329175,25.90658596507235,0.8471596750229334,3.51447796210088e-21,0.39591567852437415,[67.5]
22,[60],[12.02435],[26.45],0.4996079219599979,42.14542314817693,0.792501917565782,1.101326729942709e-16,0.8388230127360563,[67.1]
23,[63],[17.0084],[24.95],0.6244150329585594,30.181453134744043,0.8056741358949189,2.3982770410579632e-17,0.8226284584980238,[66.]
24,[62],[15.50601],[25.],0.5645595345050618,33.54278585716533,0.7871499197401106,6.490580575757647e-16,0.669631093544137,[65.]
25,[64],[17.14444],[20.7],0.5359511382664943,34.08482266938464,0.7702734246489009,1.0147297156787694e-14,0.6818181818181818,[66.2]
26,[61],[18.67032],[15.29],0.4694504411314636,38.0274776392435,0.727162499070554,2.188766892371385e-12,0.5036231884057971,[63.9]
27,[59],[16.75964],[17.51],0.41481422421381875,41.909905336766926,0.6639022696325643,9.133062639394385e-10,0.630764163372859,[63.7]
28,[67],[15.69982],[19.15],0.5383998583778271,32.70458066813698,0.7812418359264749,1.0051943745525722e-14,0.630764163372859,[60.4]
29,[81],[16.27146],[23.13],0.44495610670948116,38.513605241693,0.7195358925691921,1.4489755082087537e-11,1.0,[62.4]
30,[48],[15.96882],[0.],0.4474321050915817,36.41912840896507,0.7215493994618525,1.739320126324364e-11,1.0,[61.2]
31,[66],[16.53176],[30.36],0.46306822255221824,35.64822075335938,0.7040913069075085,1.2132532233570519e-10,1.0,[60.7]
