sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,81.0,16.050220489501953,23.13,0.4168047597822542,47.67411365339076,0.6559505124385344,2.2464304502812833e-10,0.630764163372859,-32.482784271240234
21.0,61.0,16.879817962646484,15.29,0.4498185659344459,43.908844477587756,0.6777280419255817,4.534116850877699e-11,0.6627140974967061,-29.891904830932617
22.0,82.0,10.271797180175781,0.0,0.4597081071349225,43.32364526923482,0.6817764522073698,4.3154288803822384e-11,0.630764163372859,-25.79245376586914
23.0,63.0,17.477977752685547,24.95,0.496587085396218,40.476431738842464,0.706018440717397,6.118585639031085e-12,0.630764163372859,-21.979841232299805
24.0,60.0,13.135724067687988,26.45,0.47319800607476603,40.79452983223669,0.6910369636269275,3.5650567735185765e-11,0.630764163372859,-22.798908233642578
25.0,62.0,21.75688934326172,25.0,0.49716611676567524,36.947307178063305,0.7131468013041056,6.193458457067872e-12,0.8234519104084321,-30.02556610107422
26.0,91.0,18.545604705810547,16.11,0.502215910882982,34.862279948919934,0.7246467678058603,2.8331984643897454e-12,0.630764163372859,-27.081905364990234
27.0,78.0,16.886686325073242,0.0,0.4071821060589599,41.445771657204,0.6557725187149678,1.7133548177430493e-09,0.630764163372859,-26.563220977783203
28.0,59.0,20.16689109802246,17.51,0.4797446493557622,36.50879607091816,0.7052041325607123,3.836594502654322e-11,0.5767457180500659,-27.632335662841797
29.0,90.0,17.1068115234375,20.26,0.5900350560965075,28.545583508744627,0.7769901680123549,2.7741621594383312e-14,0.5681818181818182,-24.173809051513672
30.0,32.0,18.337156295776367,10.07,0.48833972127014125,34.78847807641009,0.7225743414595671,1.578204121363059e-11,0.3316864295125165,-23.080272674560547
31.0,73.0,14.513155937194824,17.25,0.5342465044756205,32.09670850110166,0.7395771765003579,4.412824227196222e-12,1.0,-23.587921142578125
32.0,65.0,15.916521072387695,16.91,0.5745826404380892,29.042883159392208,0.7673802297761494,3.4719899911718003e-13,0.630764163372859,-22.448625564575195
33.0,67.0,18.057384490966797,19.15,0.3849853045109357,41.61336937342308,0.6375697374656443,3.283279817828964e-08,0.630764163372859,-24.0725040435791
34.0,48.0,9.605352401733398,0.0,0.5919621788588822,26.974013825641908,0.7762453498813364,3.181828370008866e-13,0.5559947299077733,-23.941242218017578
35.0,71.0,12.663116455078125,15.85,0.48498477216613656,34.26437994315117,0.698410247568091,7.765158820436425e-10,1.0,-19.825233459472656
36.0,3.0,8.559478759765625,0.0,0.3760089796858528,41.266176818823894,0.6256850017602871,1.507453482295239e-07,1.0,-21.978055953979492
37.0,69.0,7.365305423736572,0.0,0.43727017262206647,37.468773243413175,0.6715124055955218,1.0806210430986067e-08,1.0,-24.26239776611328
38.0,66.0,17.127182006835938,30.36,0.5077314157719457,32.994595649301864,0.7142240793116178,6.386339190755017e-10,0.5559947299077733,-18.83258056640625
