sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,80.0,6.673902988433838,24.6,0.1467533894174735,71.18199921768371,0.6943515206462689,6.85831668298842e-12,0.5220685111989459,-13.313405990600586
21.0,62.0,12.587888717651367,25.0,0.5581168263788239,35.78023214681255,0.8244469532317333,3.180639292804631e-19,0.39591567852437415,-26.031648635864258
22.0,78.0,17.47580909729004,0.0,0.5391591024745039,36.0211761549142,0.7386588231224124,1.3010194668013258e-13,0.8218050065876152,-33.53269958496094
23.0,79.0,16.448551177978516,0.0,0.39225308919389323,47.609626091610615,0.6672991755945721,2.087501545059567e-10,0.8218050065876152,-23.483226776123047
24.0,63.0,16.276439666748047,24.95,0.5638537063614184,34.23308649436124,0.8295950186451937,7.12724478720703e-19,0.8173583662714097,-30.87933349609375
25.0,60.0,17.297893524169922,26.45,0.6378479031272412,27.35872937632863,0.8297633890778319,1.247466128476281e-18,0.5036231884057971,-28.008258819580078
26.0,71.0,17.374086380004883,15.85,0.6209788638743665,27.138287146354664,0.7984022728017931,3.499702738987558e-16,0.5036231884057971,-27.468935012817383
27.0,91.0,17.97873878479004,16.11,0.6711113766380794,23.57530676226465,0.8348473991874055,1.6508402432363522e-18,0.5036231884057971,-29.44451141357422
28.0,59.0,14.99445915222168,17.51,0.6334166477757914,26.272274723955483,0.8062311720389269,3.1408710358545246e-16,0.8173583662714097,-23.42959976196289
29.0,61.0,19.355117797851562,15.29,0.655697053066497,24.518938139104694,0.8276863177280231,1.8777367261872666e-17,0.5036231884057971,-23.728452682495117
30.0,46.0,10.31501293182373,13.58,0.6122405047657491,27.6592974616645,0.8072403920163229,7.878138043205892e-16,0.8173583662714097,-22.464651107788086
31.0,66.0,18.723155975341797,30.36,0.6468133576117299,25.364749533349887,0.8153471619202841,4.1197381126276704e-16,0.8173583662714097,-23.003036499023438
