sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[70],[25.85653],[17.25],0.39860834448028426,46.476978661564246,0.762388231111446,2.994745524806608e-15,0.5220685111989459,[-34.42747]
21,[62],[18.11442],[25.],0.5469414519744948,34.93516433301708,0.7811960723225698,3.5524059174033545e-16,0.5220685111989459,[-28.25579]
22,[31],[10.10078],[4.97],0.5510163763089477,33.21040500952205,0.7603960757382648,9.357377684602935e-15,0.6229249011857707,[-17.44663]
23,[37],[13.5643],[13.22],0.6082150520880358,29.35289861633441,0.8001063605687736,5.751366469602152e-17,0.5220685111989459,[-18.03418]
24,[91],[17.27278],[16.11],0.5423768058222453,34.55831917405291,0.7701171075312984,6.556410510856229e-15,0.6690821256038647,[-32.72221]
25,[71],[24.76952],[15.85],0.5479507890855386,34.12989432576903,0.7923632572909824,5.060162851517065e-16,0.8218050065876152,[-27.17397]
26,[80],[16.47642],[24.6],0.6107697736301165,29.393729647252922,0.8161459991724024,2.265664627158848e-17,0.8218050065876152,[-25.63435]
27,[48],[12.05766],[0.],0.5896366041893724,29.56264318947299,0.7811271213259818,6.322144475766767e-15,0.8218050065876152,[-20.78134]
28,[63],[24.01005],[24.95],0.5655314884829769,31.454782914038045,0.81212292003515,1.288735030028606e-16,0.8218050065876152,[-27.87268]
29,[61],[22.62308],[15.29],0.5983779984727596,27.50481655386465,0.802672113802228,8.957896098089442e-16,0.5036231884057971,[-24.31354]
30,[64],[17.67422],[20.7],0.6391454206067153,24.679789672636524,0.8062581366597713,9.079024045956234e-16,0.630764163372859,[-25.41368]
31,[67],[17.81792],[19.15],0.5559768595655779,29.426484005031128,0.7869324297858463,2.0724887891671925e-14,0.630764163372859,[-19.39742]
32,[38],[15.25417],[13.98],0.5462406226128879,29.343300826015867,0.7737162246769941,1.675019967642213e-13,0.2658102766798419,[-22.46138]
33,[78],[11.55361],[0.],0.5198829318973224,31.068819569083626,0.7752603179928718,2.2304962023541734e-13,0.40019762845849804,[-22.4017]
34,[90],[13.92569],[20.26],0.5965792943056101,26.291267731499296,0.8012478163988691,1.4904364182999724e-14,0.2658102766798419,[-21.79463]
35,[59],[17.15361],[17.51],0.6031685633311837,24.937010918671064,0.8056532046838565,1.4144527076856081e-14,0.2658102766798419,[-26.26763]
36,[32],[15.15532],[10.07],0.5189655193136897,29.61303258901974,0.7866444711087189,2.498076076766639e-13,0.2658102766798419,[-22.4866]
37,[73],[15.75707],[17.25],0.653561107104531,21.583416723709753,0.8325433197700544,9.939747242403646e-16,1.0,[-19.44728]
38,[66],[17.17577],[30.36],0.6126333531962217,23.61300455037621,0.8104334076940354,3.808444555583633e-14,0.2658102766798419,[-20.97006]
