sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[17.93049],[23.13],0.3911501925385166,50.453622104926666,0.6819388688398362,2.2441693394721503e-11,0.7618577075098814,[-29.38623]
21,[60],[17.57995],[26.45],0.5409075719006491,37.13635093995468,0.7514559275815058,1.870238212341874e-14,0.8226284584980238,[-22.79814]
22,[62],[22.5654],[25.],0.3927946513159898,46.874992545636694,0.6354980760041449,2.0112756251131194e-09,0.8234519104084321,[-30.99669]
23,[91],[19.33297],[16.11],0.3824373534083182,45.70586329511915,0.6361621848692675,2.4952752182672364e-09,0.8218050065876152,[-31.65257]
24,[78],[20.67653],[0.],0.35222660439328357,47.9236218668811,0.5938328559553682,6.00757155253457e-08,0.8218050065876152,[-27.10486]
25,[63],[18.35989],[24.95],0.5181132030184779,35.78680096922808,0.8044157315475817,8.421602319444628e-17,0.8218050065876152,[-25.96444]
26,[90],[14.63802],[20.26],0.4864759403414475,36.34719047472568,0.7071760174827553,1.5777094480009855e-11,0.5036231884057971,[-27.62534]
27,[61],[21.71305],[15.29],0.4834656872712316,35.76738044386017,0.7084226160581492,2.0005511234017448e-11,0.5036231884057971,[-23.80679]
28,[59],[14.19075],[17.51],0.5087934444911668,34.00785443928252,0.7301052000759319,3.50528280690277e-12,0.8173583662714097,[-26.46526]
29,[48],[12.64441],[0.],0.5234505429336294,32.65625532724638,0.7416312380470597,1.5875584113968374e-12,0.8173583662714097,[-20.7688]
30,[58],[15.8796],[16.88],0.48965299156886677,35.15563798103076,0.7005106748770931,1.1683532721295437e-10,0.5681818181818182,[-23.38024]
31,[73],[17.06296],[17.25],0.4381535419363596,38.39708095560089,0.663860553661182,3.0197420533105935e-09,0.5681818181818182,[-25.95497]
32,[66],[14.94666],[30.36],0.4186657464007414,39.29720595936389,0.6472224354414875,1.3132770752796555e-08,0.5098814229249012,[-20.96468]
