sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20,[81],[13.92295],[23.13],0.4568735799054513,45.00731513557314,0.740192604821871,4.860269935521596e-14,0.8173583662714097,[-27.87245]
21,[63],[18.54441],[24.95],0.4929122738525681,41.01872869809001,0.7186547556499266,8.12936760260098e-13,0.8234519104084321,[-25.00413]
22,[60],[20.6955],[26.45],0.45004522349877696,42.86761369019849,0.6755468536523928,7.53471102474395e-11,0.8234519104084321,[-29.69471]
23,[78],[21.72572],[0.],0.36737919001217645,46.835929065404265,0.6069069633529216,2.0167543525494558e-08,0.8234519104084321,[-30.76111]
24,[91],[19.28142],[16.11],0.5859163017238983,30.76096934748748,0.7809468498785465,1.5431164016728036e-15,0.8234519104084321,[-28.51822]
25,[62],[24.30518],[25.],0.6085726535232409,29.078876092015797,0.8097186128829639,3.6766109048532714e-17,0.8234519104084321,[-28.81971]
26,[68],[14.81107],[19.27],0.5318388659675675,33.13640635037577,0.7938604335023169,6.752380472796734e-16,0.5036231884057971,[-24.6486]
27,[27],[16.73572],[0.],0.48300454403435533,35.994451304110406,0.701970619199958,3.634252671042443e-11,0.5036231884057971,[-23.62031]
28,[61],[19.68446],[15.29],0.5053819041603194,34.585455051613835,0.7265457459339842,5.0141269560160135e-12,0.5036231884057971,[-20.65801]
29,[66],[15.62558],[30.36],0.4636917791795082,37.5164085245805,0.7308116805030892,4.8164833269688215e-12,1.0,[-19.41205]
