sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,90.0,9.003461837768555,20.26,0.3195262648598214,55.79153207112156,0.6983647218875473,4.615188628628782e-12,0.5681818181818182,0.0023230588994920254
21.0,83.0,8.203095436096191,0.0,0.5330418214612344,37.88899165388466,0.7474085139189708,3.072609612954222e-14,0.8712121212121212,0.18633931875228882
22.0,61.0,19.549545288085938,15.29,0.5475544883381,36.79512808519356,0.749408769008332,3.6604245334582014e-14,0.5927206851119894,0.5549778938293457
23.0,48.0,10.99595832824707,0.0,0.3864648116457583,50.16940207421486,0.6426531884107552,1.5226235207749456e-09,0.6818181818181818,0.0005642229225486517
24.0,60.0,18.031856536865234,26.45,0.49357972435474196,41.50942769968966,0.7126146564440067,4.546065494759522e-12,0.8102766798418973,0.7548187971115112
25.0,62.0,17.493167877197266,25.0,0.5100019538499354,38.37500168844799,0.7217431730387021,2.6131371088077956e-12,0.8234519104084321,0.0016382746398448944
26.0,91.0,21.830951690673828,16.11,0.47059544849298096,39.80071967243147,0.6866595922761709,1.0170328140655381e-10,0.5306324110671937,0.09437215328216553
27.0,65.0,16.048419952392578,16.91,0.5214562395753418,36.01321685064342,0.734538167117136,1.4995847914968686e-12,0.6818181818181818,0.13437436521053314
28.0,78.0,18.388870239257812,0.0,0.5094032792804046,36.83606411112495,0.7218740873421545,7.954392639512823e-12,0.0,0.011127297766506672
29.0,80.0,17.788166046142578,24.6,0.6078548233246149,29.549118673627,0.8007471708956648,1.1786635684109713e-15,0.8102766798418973,0.3103143870830536
30.0,33.0,8.777979850769043,13.18,0.6078081796198496,28.226425009210523,0.8013269546582658,1.82874906594348e-15,0.6818181818181818,0.008749586530029774
31.0,73.0,13.818281173706055,17.25,0.6488106080546288,25.48651703006817,0.8317423873057335,3.1194575009345275e-17,0.6818181818181818,2.8794620448024943e-05
32.0,42.0,7.6451520919799805,16.17,0.6525331091085198,25.0585923252735,0.8233601363027567,2.1430474728683725e-16,0.6818181818181818,0.003877718700096011
33.0,64.0,18.870952606201172,20.7,0.6087259051599634,28.148062903474216,0.788469396804078,4.57478074559675e-14,0.6818181818181818,0.006711109541356564
34.0,69.0,8.509038925170898,0.0,0.5741173002747477,29.791031209551473,0.7657179661129923,1.0291172848801223e-12,0.5513833992094861,0.005500228609889746
35.0,41.0,12.788565635681152,11.09,0.6566302116302861,24.156073568424365,0.8216196219447771,1.550197361817166e-15,0.4183135704874835,0.0049369619227945805
36.0,35.0,9.497018814086914,0.0,0.6719187363031942,23.376043608934154,0.8402811916911227,1.6186188229693053e-16,0.8173583662714097,5.123972641740693e-07
37.0,75.0,5.587815761566162,3.92,0.6855216435969638,22.54047043268301,0.8313072849423601,1.1960840783707983e-15,0.5513833992094861,0.02014506608247757
38.0,59.0,14.8642578125,17.51,0.6898315825120171,22.57788875641504,0.8396838506984008,6.150092942785257e-16,0.4183135704874835,0.0009394341032020748
39.0,70.0,13.817176818847656,17.25,0.671980936442715,23.63695402382986,0.8254396623807909,9.02077581198458e-15,0.8173583662714097,1.4856531379336957e-05
40.0,88.0,17.199596405029297,15.48,0.6673656622195816,23.725579852104868,0.8255182285303936,1.5958128531281716e-14,0.5513833992094861,0.00022524225641973317
41.0,58.0,13.974370002746582,16.88,0.6390120509162965,25.68474843221934,0.8029873828721853,4.724132699556853e-13,0.4183135704874835,4.5942717406433076e-05
42.0,28.0,8.190658569335938,0.0,0.7380145552367402,18.43698876441206,0.8758881367065366,1.9091531461182262e-17,0.2658102766798419,0.0031705577857792377
43.0,72.0,2.57121205329895,0.0,0.7545907255185228,17.419486535102223,0.8775082100107905,2.9528592946129564e-17,0.4183135704874835,7.68603858887218e-05
44.0,49.0,9.986307144165039,16.68,0.7413901905036371,18.511655569066082,0.8687205798679983,2.959245327376852e-16,0.8173583662714097,7.169118362071458e-06
45.0,79.0,2.4327449798583984,0.0,0.8043581575593556,13.865013909995179,0.9000812132088434,1.4128615105743917e-18,0.2658102766798419,5.786922429251717e-06
46.0,66.0,15.086668014526367,30.36,0.794104037116054,14.724292863563901,0.89553810980608,8.665407572441441e-18,0.4183135704874835,1.3826478607370518e-05
