sample_size,pred_ind,best_pred_result,y_true,r2,mse,pearson,p_value,ndcg,acq_value
20.0,80.0,11.864319801330566,24.6,0.4924417748088771,43.062976497412414,0.7834187024680395,1.5908355785215534e-16,0.8173583662714097,0.35345345735549927
21.0,28.0,10.942998886108398,0.0,0.5011113836156118,41.07789687828858,0.7194279051248756,7.483780394502386e-13,0.5036231884057971,0.004264444578438997
22.0,61.0,12.943147659301758,15.29,0.5308783625481717,38.727042749788055,0.799163780018684,3.9700871649111966e-17,0.8173583662714097,0.033719517290592194
23.0,48.0,5.315274715423584,0.0,0.5598976464154837,36.530744400625494,0.7898081036482161,2.7032022586704494e-16,0.6818181818181818,4.8812547902343795e-05
24.0,78.0,10.695137977600098,0.0,0.5363694579797624,38.588237489319724,0.7662604910176007,1.0769745791403553e-14,0.8173583662714097,0.0005585029721260071
25.0,63.0,12.87653636932373,24.95,0.5179167740884364,40.22229578507762,0.8180343081776527,9.501002285276895e-18,0.8173583662714097,0.01170326303690672
26.0,73.0,16.601703643798828,17.25,0.5944367193819599,32.673278205029625,0.7865419134776828,1.882344712720497e-15,0.8234519104084321,0.002310732612386346
27.0,83.0,4.854924201965332,0.0,0.5169331131904069,38.88983009539718,0.737359845058319,1.1130216444664945e-12,0.6818181818181818,0.0025239279493689537
28.0,62.0,16.412612915039062,25.0,0.5881893710864068,33.250494393993215,0.8119795296565879,1.3174673403673621e-16,0.8173583662714097,0.0006362260901369154
29.0,60.0,17.915111541748047,26.45,0.6393949248160229,27.958597876161154,0.8175658486157301,9.628339801302576e-17,0.39591567852437415,0.3412857949733734
30.0,90.0,16.421140670776367,20.26,0.5232349305125232,34.92728436283976,0.7497079084360444,1.0180142764739289e-12,0.6818181818181818,0.011000588536262512
31.0,29.0,4.070084571838379,0.0,0.5553441092134832,31.937084686361,0.7493726762485051,1.6063694184973115e-12,0.39591567852437415,0.004096589982509613
32.0,79.0,9.278383255004883,0.0,0.5428303070187328,32.95888167447012,0.740022152577673,6.32313810963346e-12,0.6818181818181818,0.01588425599038601
33.0,32.0,15.554862976074219,10.07,0.5039375763930869,35.88592748007193,0.7297348217662364,2.533177837031306e-11,0.39591567852437415,0.0009094532579183578
34.0,87.0,16.969676971435547,12.02,0.48327913387851384,37.95033509059551,0.7183112551699252,1.0393418023404392e-10,0.5767457180500659,0.022189538925886154
35.0,64.0,17.613048553466797,20.7,0.5434027033305717,33.94692269668783,0.7841934933005663,2.0422683538266683e-13,0.6818181818181818,0.001203154562972486
36.0,59.0,18.165735244750977,17.51,0.5730552259982107,30.983252604813234,0.7816814526423299,4.4259842867755105e-13,0.5767457180500659,0.008510416373610497
37.0,58.0,15.788383483886719,16.88,0.5688894164048834,31.026494649670216,0.7787532287961071,9.905279690416196e-13,0.8173583662714097,0.0003104912175331265
38.0,30.0,3.6228103637695312,0.0,0.545889843250402,32.47332301179957,0.7650383255065271,6.6679690156527114e-12,0.8173583662714097,9.395001143275294e-06
39.0,89.0,12.603109359741211,16.74,0.4971621946551573,36.16722329308256,0.7328230756356336,2.0106898101320721e-10,0.8173583662714097,8.943324792198837e-05
40.0,66.0,16.52361488342285,30.36,0.49462124435567345,36.125307779015344,0.7264624378419935,5.037710580533351e-10,0.8173583662714097,4.781672302556217e-08
